,img_name,path,class_label
3847,2241.jpg,yawn-dataset\yawn\2241.jpg,0
3848,2242.jpg,yawn-dataset\yawn\2242.jpg,0
3849,2243.jpg,yawn-dataset\yawn\2243.jpg,0
3850,2244.jpg,yawn-dataset\yawn\2244.jpg,0
3851,2245.jpg,yawn-dataset\yawn\2245.jpg,0
3852,2246.jpg,yawn-dataset\yawn\2246.jpg,0
3853,2247.jpg,yawn-dataset\yawn\2247.jpg,0
3854,2248.jpg,yawn-dataset\yawn\2248.jpg,0
3855,2249.jpg,yawn-dataset\yawn\2249.jpg,0
3856,225.jpg,yawn-dataset\yawn\225.jpg,0
3857,2250.jpg,yawn-dataset\yawn\2250.jpg,0
3858,2251.jpg,yawn-dataset\yawn\2251.jpg,0
3859,2252.jpg,yawn-dataset\yawn\2252.jpg,0
3860,2253.jpg,yawn-dataset\yawn\2253.jpg,0
3861,2254.jpg,yawn-dataset\yawn\2254.jpg,0
3862,2255.jpg,yawn-dataset\yawn\2255.jpg,0
3863,2256.jpg,yawn-dataset\yawn\2256.jpg,0
3864,2257.jpg,yawn-dataset\yawn\2257.jpg,0
3865,2258.jpg,yawn-dataset\yawn\2258.jpg,0
3866,2259.jpg,yawn-dataset\yawn\2259.jpg,0
3867,226.jpg,yawn-dataset\yawn\226.jpg,0
3868,2260.jpg,yawn-dataset\yawn\2260.jpg,0
3869,2261.jpg,yawn-dataset\yawn\2261.jpg,0
3870,2262.jpg,yawn-dataset\yawn\2262.jpg,0
3871,2264.jpg,yawn-dataset\yawn\2264.jpg,0
3872,2265.jpg,yawn-dataset\yawn\2265.jpg,0
3873,2266.jpg,yawn-dataset\yawn\2266.jpg,0
3874,2267.jpg,yawn-dataset\yawn\2267.jpg,0
3875,2268.jpg,yawn-dataset\yawn\2268.jpg,0
3876,2269.jpg,yawn-dataset\yawn\2269.jpg,0
3877,227.jpg,yawn-dataset\yawn\227.jpg,0
3878,2270.jpg,yawn-dataset\yawn\2270.jpg,0
3879,2271.jpg,yawn-dataset\yawn\2271.jpg,0
3880,2272.jpg,yawn-dataset\yawn\2272.jpg,0
3881,2273.jpg,yawn-dataset\yawn\2273.jpg,0
3882,2274.jpg,yawn-dataset\yawn\2274.jpg,0
3883,2275.jpg,yawn-dataset\yawn\2275.jpg,0
3884,2276.jpg,yawn-dataset\yawn\2276.jpg,0
3885,2277.jpg,yawn-dataset\yawn\2277.jpg,0
3886,2279.jpg,yawn-dataset\yawn\2279.jpg,0
3887,228.jpg,yawn-dataset\yawn\228.jpg,0
3888,2280.jpg,yawn-dataset\yawn\2280.jpg,0
3889,2281.jpg,yawn-dataset\yawn\2281.jpg,0
3890,2282.jpg,yawn-dataset\yawn\2282.jpg,0
3891,2283.jpg,yawn-dataset\yawn\2283.jpg,0
3892,2289.jpg,yawn-dataset\yawn\2289.jpg,0
3893,229.jpg,yawn-dataset\yawn\229.jpg,0
3894,2290.jpg,yawn-dataset\yawn\2290.jpg,0
3895,2291.jpg,yawn-dataset\yawn\2291.jpg,0
3896,2292.jpg,yawn-dataset\yawn\2292.jpg,0
3897,2293.jpg,yawn-dataset\yawn\2293.jpg,0
3898,2294.jpg,yawn-dataset\yawn\2294.jpg,0
3899,2297.jpg,yawn-dataset\yawn\2297.jpg,0
3900,2298.jpg,yawn-dataset\yawn\2298.jpg,0
3901,2299.jpg,yawn-dataset\yawn\2299.jpg,0
3902,23.jpg,yawn-dataset\yawn\23.jpg,0
3903,230.jpg,yawn-dataset\yawn\230.jpg,0
3904,2300.jpg,yawn-dataset\yawn\2300.jpg,0
3905,2301.jpg,yawn-dataset\yawn\2301.jpg,0
3906,2302.jpg,yawn-dataset\yawn\2302.jpg,0
3907,2303.jpg,yawn-dataset\yawn\2303.jpg,0
3908,2306.jpg,yawn-dataset\yawn\2306.jpg,0
3909,2307.jpg,yawn-dataset\yawn\2307.jpg,0
3910,2308.jpg,yawn-dataset\yawn\2308.jpg,0
3911,231.jpg,yawn-dataset\yawn\231.jpg,0
3912,2310.jpg,yawn-dataset\yawn\2310.jpg,0
3913,2311.jpg,yawn-dataset\yawn\2311.jpg,0
3914,2312.jpg,yawn-dataset\yawn\2312.jpg,0
3915,2313.jpg,yawn-dataset\yawn\2313.jpg,0
3916,2314.jpg,yawn-dataset\yawn\2314.jpg,0
3917,2315.jpg,yawn-dataset\yawn\2315.jpg,0
3918,2316.jpg,yawn-dataset\yawn\2316.jpg,0
3919,2317.jpg,yawn-dataset\yawn\2317.jpg,0
3920,2318.jpg,yawn-dataset\yawn\2318.jpg,0
3921,2319.jpg,yawn-dataset\yawn\2319.jpg,0
3922,232.jpg,yawn-dataset\yawn\232.jpg,0
3923,2320.jpg,yawn-dataset\yawn\2320.jpg,0
3924,2321.jpg,yawn-dataset\yawn\2321.jpg,0
3925,2322.jpg,yawn-dataset\yawn\2322.jpg,0
3926,2323.jpg,yawn-dataset\yawn\2323.jpg,0
3927,2324.jpg,yawn-dataset\yawn\2324.jpg,0
3928,2325.jpg,yawn-dataset\yawn\2325.jpg,0
3929,2326.jpg,yawn-dataset\yawn\2326.jpg,0
3930,2327.jpg,yawn-dataset\yawn\2327.jpg,0
3931,2328.jpg,yawn-dataset\yawn\2328.jpg,0
3932,2329.jpg,yawn-dataset\yawn\2329.jpg,0
3933,233.jpg,yawn-dataset\yawn\233.jpg,0
3934,2330.jpg,yawn-dataset\yawn\2330.jpg,0
3935,2331.jpg,yawn-dataset\yawn\2331.jpg,0
3936,2332.jpg,yawn-dataset\yawn\2332.jpg,0
3937,2333.jpg,yawn-dataset\yawn\2333.jpg,0
3938,2334.jpg,yawn-dataset\yawn\2334.jpg,0
3939,2335.jpg,yawn-dataset\yawn\2335.jpg,0
3940,2336.jpg,yawn-dataset\yawn\2336.jpg,0
3941,2337.jpg,yawn-dataset\yawn\2337.jpg,0
3942,2338.jpg,yawn-dataset\yawn\2338.jpg,0
3943,2339.jpg,yawn-dataset\yawn\2339.jpg,0
3944,234.jpg,yawn-dataset\yawn\234.jpg,0
3945,2340.jpg,yawn-dataset\yawn\2340.jpg,0
3946,2343.jpg,yawn-dataset\yawn\2343.jpg,0
3947,2344.jpg,yawn-dataset\yawn\2344.jpg,0
3948,2346.jpg,yawn-dataset\yawn\2346.jpg,0
3949,2347.jpg,yawn-dataset\yawn\2347.jpg,0
3950,2348.jpg,yawn-dataset\yawn\2348.jpg,0
3951,2349.jpg,yawn-dataset\yawn\2349.jpg,0
3952,235.jpg,yawn-dataset\yawn\235.jpg,0
3953,2350.jpg,yawn-dataset\yawn\2350.jpg,0
3954,2351.jpg,yawn-dataset\yawn\2351.jpg,0
3955,2352.jpg,yawn-dataset\yawn\2352.jpg,0
3956,2353.jpg,yawn-dataset\yawn\2353.jpg,0
3957,2354.jpg,yawn-dataset\yawn\2354.jpg,0
3958,2355.jpg,yawn-dataset\yawn\2355.jpg,0
3959,2356.jpg,yawn-dataset\yawn\2356.jpg,0
3960,2357.jpg,yawn-dataset\yawn\2357.jpg,0
3961,2358.jpg,yawn-dataset\yawn\2358.jpg,0
3962,2359.jpg,yawn-dataset\yawn\2359.jpg,0
3963,236.jpg,yawn-dataset\yawn\236.jpg,0
3964,2360.jpg,yawn-dataset\yawn\2360.jpg,0
3965,2361.jpg,yawn-dataset\yawn\2361.jpg,0
3966,2362.jpg,yawn-dataset\yawn\2362.jpg,0
3967,2363.jpg,yawn-dataset\yawn\2363.jpg,0
3968,2364.jpg,yawn-dataset\yawn\2364.jpg,0
3969,2365.jpg,yawn-dataset\yawn\2365.jpg,0
3970,2366.jpg,yawn-dataset\yawn\2366.jpg,0
3971,2367.jpg,yawn-dataset\yawn\2367.jpg,0
3972,2368.jpg,yawn-dataset\yawn\2368.jpg,0
3973,2369.jpg,yawn-dataset\yawn\2369.jpg,0
3974,237.jpg,yawn-dataset\yawn\237.jpg,0
3975,2371.jpg,yawn-dataset\yawn\2371.jpg,0
3976,2372.jpg,yawn-dataset\yawn\2372.jpg,0
3977,2373.jpg,yawn-dataset\yawn\2373.jpg,0
3978,2374.jpg,yawn-dataset\yawn\2374.jpg,0
3979,2375.jpg,yawn-dataset\yawn\2375.jpg,0
3980,2376.jpg,yawn-dataset\yawn\2376.jpg,0
3981,2377.jpg,yawn-dataset\yawn\2377.jpg,0
3982,2378.jpg,yawn-dataset\yawn\2378.jpg,0
3983,2379.jpg,yawn-dataset\yawn\2379.jpg,0
3984,238.jpg,yawn-dataset\yawn\238.jpg,0
3985,2380.jpg,yawn-dataset\yawn\2380.jpg,0
3986,2381.jpg,yawn-dataset\yawn\2381.jpg,0
3987,2382.jpg,yawn-dataset\yawn\2382.jpg,0
3988,2383.jpg,yawn-dataset\yawn\2383.jpg,0
3989,2384.jpg,yawn-dataset\yawn\2384.jpg,0
3990,2385.jpg,yawn-dataset\yawn\2385.jpg,0
3991,2386.jpg,yawn-dataset\yawn\2386.jpg,0
3992,2387.jpg,yawn-dataset\yawn\2387.jpg,0
3993,2388.jpg,yawn-dataset\yawn\2388.jpg,0
3994,2389.jpg,yawn-dataset\yawn\2389.jpg,0
3995,239.jpg,yawn-dataset\yawn\239.jpg,0
3996,2390.jpg,yawn-dataset\yawn\2390.jpg,0
3997,2391.jpg,yawn-dataset\yawn\2391.jpg,0
3998,2392.jpg,yawn-dataset\yawn\2392.jpg,0
3999,2393.jpg,yawn-dataset\yawn\2393.jpg,0
4000,2394.jpg,yawn-dataset\yawn\2394.jpg,0
4001,2395.jpg,yawn-dataset\yawn\2395.jpg,0
4002,2396.jpg,yawn-dataset\yawn\2396.jpg,0
4003,2397.jpg,yawn-dataset\yawn\2397.jpg,0
4004,2398.jpg,yawn-dataset\yawn\2398.jpg,0
4005,2399.jpg,yawn-dataset\yawn\2399.jpg,0
4006,24.jpg,yawn-dataset\yawn\24.jpg,0
4007,240.jpg,yawn-dataset\yawn\240.jpg,0
4008,2400.jpg,yawn-dataset\yawn\2400.jpg,0
4009,2401.jpg,yawn-dataset\yawn\2401.jpg,0
4010,2402.jpg,yawn-dataset\yawn\2402.jpg,0
4011,2403.jpg,yawn-dataset\yawn\2403.jpg,0
4012,2404.jpg,yawn-dataset\yawn\2404.jpg,0
4013,2405.jpg,yawn-dataset\yawn\2405.jpg,0
4014,2406.jpg,yawn-dataset\yawn\2406.jpg,0
4015,2407.jpg,yawn-dataset\yawn\2407.jpg,0
4016,2408.jpg,yawn-dataset\yawn\2408.jpg,0
4017,241.jpg,yawn-dataset\yawn\241.jpg,0
4018,2410.jpg,yawn-dataset\yawn\2410.jpg,0
4019,2411.jpg,yawn-dataset\yawn\2411.jpg,0
4020,2412.jpg,yawn-dataset\yawn\2412.jpg,0
4021,2413.jpg,yawn-dataset\yawn\2413.jpg,0
4022,2414.jpg,yawn-dataset\yawn\2414.jpg,0
4023,2415.jpg,yawn-dataset\yawn\2415.jpg,0
4024,2416.jpg,yawn-dataset\yawn\2416.jpg,0
4025,2417.jpg,yawn-dataset\yawn\2417.jpg,0
4026,2418.jpg,yawn-dataset\yawn\2418.jpg,0
4027,2419.jpg,yawn-dataset\yawn\2419.jpg,0
4028,242.jpg,yawn-dataset\yawn\242.jpg,0
4029,2420.jpg,yawn-dataset\yawn\2420.jpg,0
4030,2421.jpg,yawn-dataset\yawn\2421.jpg,0
4031,2422.jpg,yawn-dataset\yawn\2422.jpg,0
4032,2423.jpg,yawn-dataset\yawn\2423.jpg,0
4033,2424.jpg,yawn-dataset\yawn\2424.jpg,0
4034,2425.jpg,yawn-dataset\yawn\2425.jpg,0
4035,2426.jpg,yawn-dataset\yawn\2426.jpg,0
4036,2427.jpg,yawn-dataset\yawn\2427.jpg,0
4037,2428.jpg,yawn-dataset\yawn\2428.jpg,0
4038,2429.jpg,yawn-dataset\yawn\2429.jpg,0
4039,243.jpg,yawn-dataset\yawn\243.jpg,0
4040,2431.jpg,yawn-dataset\yawn\2431.jpg,0
4041,2432.jpg,yawn-dataset\yawn\2432.jpg,0
4042,2433.jpg,yawn-dataset\yawn\2433.jpg,0
4043,2434.jpg,yawn-dataset\yawn\2434.jpg,0
4044,2435.jpg,yawn-dataset\yawn\2435.jpg,0
4045,2436.jpg,yawn-dataset\yawn\2436.jpg,0
4046,2437.jpg,yawn-dataset\yawn\2437.jpg,0
4047,2438.jpg,yawn-dataset\yawn\2438.jpg,0
4048,2439.jpg,yawn-dataset\yawn\2439.jpg,0
4049,244.jpg,yawn-dataset\yawn\244.jpg,0
4050,2440.jpg,yawn-dataset\yawn\2440.jpg,0
4051,2441.jpg,yawn-dataset\yawn\2441.jpg,0
4052,2442.jpg,yawn-dataset\yawn\2442.jpg,0
4053,2443.jpg,yawn-dataset\yawn\2443.jpg,0
4054,2444.jpg,yawn-dataset\yawn\2444.jpg,0
4055,2445.jpg,yawn-dataset\yawn\2445.jpg,0
4056,2446.jpg,yawn-dataset\yawn\2446.jpg,0
4057,2447.jpg,yawn-dataset\yawn\2447.jpg,0
4058,2448.jpg,yawn-dataset\yawn\2448.jpg,0
4059,2449.jpg,yawn-dataset\yawn\2449.jpg,0
4060,245.jpg,yawn-dataset\yawn\245.jpg,0
4061,2450.jpg,yawn-dataset\yawn\2450.jpg,0
4062,2451.jpg,yawn-dataset\yawn\2451.jpg,0
4063,2452.jpg,yawn-dataset\yawn\2452.jpg,0
4064,2453.jpg,yawn-dataset\yawn\2453.jpg,0
4065,2454.jpg,yawn-dataset\yawn\2454.jpg,0
4066,2455.jpg,yawn-dataset\yawn\2455.jpg,0
4067,2456.jpg,yawn-dataset\yawn\2456.jpg,0
4068,2457.jpg,yawn-dataset\yawn\2457.jpg,0
4069,2458.jpg,yawn-dataset\yawn\2458.jpg,0
4070,2459.jpg,yawn-dataset\yawn\2459.jpg,0
4071,246.jpg,yawn-dataset\yawn\246.jpg,0
4072,2460.jpg,yawn-dataset\yawn\2460.jpg,0
4073,2461.jpg,yawn-dataset\yawn\2461.jpg,0
4074,2462.jpg,yawn-dataset\yawn\2462.jpg,0
4075,2463.jpg,yawn-dataset\yawn\2463.jpg,0
4076,2464.jpg,yawn-dataset\yawn\2464.jpg,0
4077,2465.jpg,yawn-dataset\yawn\2465.jpg,0
4078,2466.jpg,yawn-dataset\yawn\2466.jpg,0
4079,2467.jpg,yawn-dataset\yawn\2467.jpg,0
4080,2468.jpg,yawn-dataset\yawn\2468.jpg,0
4081,2469.jpg,yawn-dataset\yawn\2469.jpg,0
4082,247.jpg,yawn-dataset\yawn\247.jpg,0
4083,2470.jpg,yawn-dataset\yawn\2470.jpg,0
4084,2471.jpg,yawn-dataset\yawn\2471.jpg,0
4085,2472.jpg,yawn-dataset\yawn\2472.jpg,0
4086,2473.jpg,yawn-dataset\yawn\2473.jpg,0
4087,2474.jpg,yawn-dataset\yawn\2474.jpg,0
4088,2475.jpg,yawn-dataset\yawn\2475.jpg,0
4089,2476.jpg,yawn-dataset\yawn\2476.jpg,0
4090,2477.jpg,yawn-dataset\yawn\2477.jpg,0
4091,2478.jpg,yawn-dataset\yawn\2478.jpg,0
4092,2479.jpg,yawn-dataset\yawn\2479.jpg,0
4093,248.jpg,yawn-dataset\yawn\248.jpg,0
4094,2480.jpg,yawn-dataset\yawn\2480.jpg,0
4095,2481.jpg,yawn-dataset\yawn\2481.jpg,0
4096,2482.jpg,yawn-dataset\yawn\2482.jpg,0
4097,2484.jpg,yawn-dataset\yawn\2484.jpg,0
4098,2485.jpg,yawn-dataset\yawn\2485.jpg,0
4099,2486.jpg,yawn-dataset\yawn\2486.jpg,0
4100,2487.jpg,yawn-dataset\yawn\2487.jpg,0
4101,2488.jpg,yawn-dataset\yawn\2488.jpg,0
4102,2489.jpg,yawn-dataset\yawn\2489.jpg,0
4103,249.jpg,yawn-dataset\yawn\249.jpg,0
4104,2490.jpg,yawn-dataset\yawn\2490.jpg,0
4105,2491.jpg,yawn-dataset\yawn\2491.jpg,0
4106,2492.jpg,yawn-dataset\yawn\2492.jpg,0
4107,2493.jpg,yawn-dataset\yawn\2493.jpg,0
4108,2494.jpg,yawn-dataset\yawn\2494.jpg,0
4109,2495.jpg,yawn-dataset\yawn\2495.jpg,0
4110,2496.jpg,yawn-dataset\yawn\2496.jpg,0
4111,2497.jpg,yawn-dataset\yawn\2497.jpg,0
4112,2498.jpg,yawn-dataset\yawn\2498.jpg,0
4113,2499.jpg,yawn-dataset\yawn\2499.jpg,0
4114,25.jpg,yawn-dataset\yawn\25.jpg,0
4115,2500.jpg,yawn-dataset\yawn\2500.jpg,0
4116,2501.jpg,yawn-dataset\yawn\2501.jpg,0
4117,2502.jpg,yawn-dataset\yawn\2502.jpg,0
4118,2503.jpg,yawn-dataset\yawn\2503.jpg,0
4119,2504.jpg,yawn-dataset\yawn\2504.jpg,0
4120,2505.jpg,yawn-dataset\yawn\2505.jpg,0
4121,2506.jpg,yawn-dataset\yawn\2506.jpg,0
4122,2507.jpg,yawn-dataset\yawn\2507.jpg,0
4123,2508.jpg,yawn-dataset\yawn\2508.jpg,0
4124,2509.jpg,yawn-dataset\yawn\2509.jpg,0
4125,251.jpg,yawn-dataset\yawn\251.jpg,0
4126,2510.jpg,yawn-dataset\yawn\2510.jpg,0
4127,2511.jpg,yawn-dataset\yawn\2511.jpg,0
4128,2512.jpg,yawn-dataset\yawn\2512.jpg,0
4129,2513.jpg,yawn-dataset\yawn\2513.jpg,0
4130,2514.jpg,yawn-dataset\yawn\2514.jpg,0
4131,2515.jpg,yawn-dataset\yawn\2515.jpg,0
4132,2516.jpg,yawn-dataset\yawn\2516.jpg,0
4133,2517.jpg,yawn-dataset\yawn\2517.jpg,0
4134,2518.jpg,yawn-dataset\yawn\2518.jpg,0
4135,2519.jpg,yawn-dataset\yawn\2519.jpg,0
4136,252.jpg,yawn-dataset\yawn\252.jpg,0
4137,2520.jpg,yawn-dataset\yawn\2520.jpg,0
4138,2521.jpg,yawn-dataset\yawn\2521.jpg,0
4139,2522.jpg,yawn-dataset\yawn\2522.jpg,0
4140,2523.jpg,yawn-dataset\yawn\2523.jpg,0
4141,2525.jpg,yawn-dataset\yawn\2525.jpg,0
4142,2526.jpg,yawn-dataset\yawn\2526.jpg,0
4143,2527.jpg,yawn-dataset\yawn\2527.jpg,0
4144,2528.jpg,yawn-dataset\yawn\2528.jpg,0
4145,2529.jpg,yawn-dataset\yawn\2529.jpg,0
4146,253.jpg,yawn-dataset\yawn\253.jpg,0
4147,2530.jpg,yawn-dataset\yawn\2530.jpg,0
4148,2531.jpg,yawn-dataset\yawn\2531.jpg,0
4149,2532.jpg,yawn-dataset\yawn\2532.jpg,0
4150,2533.jpg,yawn-dataset\yawn\2533.jpg,0
4151,2534.jpg,yawn-dataset\yawn\2534.jpg,0
4152,2535.jpg,yawn-dataset\yawn\2535.jpg,0
4153,2539.jpg,yawn-dataset\yawn\2539.jpg,0
4154,254.jpg,yawn-dataset\yawn\254.jpg,0
4155,2540.jpg,yawn-dataset\yawn\2540.jpg,0
4156,2541.jpg,yawn-dataset\yawn\2541.jpg,0
4157,2542.jpg,yawn-dataset\yawn\2542.jpg,0
4158,2543.jpg,yawn-dataset\yawn\2543.jpg,0
4159,2544.jpg,yawn-dataset\yawn\2544.jpg,0
4160,2545.jpg,yawn-dataset\yawn\2545.jpg,0
4161,2546.jpg,yawn-dataset\yawn\2546.jpg,0
4162,2547.jpg,yawn-dataset\yawn\2547.jpg,0
4163,2548.jpg,yawn-dataset\yawn\2548.jpg,0
4164,2549.jpg,yawn-dataset\yawn\2549.jpg,0
4165,255.jpg,yawn-dataset\yawn\255.jpg,0
4166,2550.jpg,yawn-dataset\yawn\2550.jpg,0
4167,2551.jpg,yawn-dataset\yawn\2551.jpg,0
4168,2552.jpg,yawn-dataset\yawn\2552.jpg,0
4169,2553.jpg,yawn-dataset\yawn\2553.jpg,0
4170,2554.jpg,yawn-dataset\yawn\2554.jpg,0
4171,2555.jpg,yawn-dataset\yawn\2555.jpg,0
4172,2556.jpg,yawn-dataset\yawn\2556.jpg,0
4173,2557.jpg,yawn-dataset\yawn\2557.jpg,0
4174,2558.jpg,yawn-dataset\yawn\2558.jpg,0
4175,2559.jpg,yawn-dataset\yawn\2559.jpg,0
4176,256.jpg,yawn-dataset\yawn\256.jpg,0
4177,2560.jpg,yawn-dataset\yawn\2560.jpg,0
4178,2561.jpg,yawn-dataset\yawn\2561.jpg,0
4179,2562.jpg,yawn-dataset\yawn\2562.jpg,0
4180,2563.jpg,yawn-dataset\yawn\2563.jpg,0
4181,2564.jpg,yawn-dataset\yawn\2564.jpg,0
4182,2565.jpg,yawn-dataset\yawn\2565.jpg,0
4183,2566.jpg,yawn-dataset\yawn\2566.jpg,0
4184,2567.jpg,yawn-dataset\yawn\2567.jpg,0
4185,2568.jpg,yawn-dataset\yawn\2568.jpg,0
4186,2569.jpg,yawn-dataset\yawn\2569.jpg,0
4187,257.jpg,yawn-dataset\yawn\257.jpg,0
4188,2570.jpg,yawn-dataset\yawn\2570.jpg,0
4189,2571.jpg,yawn-dataset\yawn\2571.jpg,0
4190,2572.jpg,yawn-dataset\yawn\2572.jpg,0
4191,2573.jpg,yawn-dataset\yawn\2573.jpg,0
4192,2574.jpg,yawn-dataset\yawn\2574.jpg,0
4193,2575.jpg,yawn-dataset\yawn\2575.jpg,0
4194,2576.jpg,yawn-dataset\yawn\2576.jpg,0
4195,2577.jpg,yawn-dataset\yawn\2577.jpg,0
4196,2578.jpg,yawn-dataset\yawn\2578.jpg,0
4197,2579.jpg,yawn-dataset\yawn\2579.jpg,0
4198,258.jpg,yawn-dataset\yawn\258.jpg,0
4199,2580.jpg,yawn-dataset\yawn\2580.jpg,0
4200,2581.jpg,yawn-dataset\yawn\2581.jpg,0
4201,2582.jpg,yawn-dataset\yawn\2582.jpg,0
4202,2583.jpg,yawn-dataset\yawn\2583.jpg,0
4203,2584.jpg,yawn-dataset\yawn\2584.jpg,0
4204,2585.jpg,yawn-dataset\yawn\2585.jpg,0
4205,2588.jpg,yawn-dataset\yawn\2588.jpg,0
4206,259.jpg,yawn-dataset\yawn\259.jpg,0
4207,2590.jpg,yawn-dataset\yawn\2590.jpg,0
4208,2591.jpg,yawn-dataset\yawn\2591.jpg,0
4209,2592.jpg,yawn-dataset\yawn\2592.jpg,0
4210,2593.jpg,yawn-dataset\yawn\2593.jpg,0
4211,2594.jpg,yawn-dataset\yawn\2594.jpg,0
4212,2598.jpg,yawn-dataset\yawn\2598.jpg,0
4213,2599.jpg,yawn-dataset\yawn\2599.jpg,0
4214,26.jpg,yawn-dataset\yawn\26.jpg,0
4215,260.jpg,yawn-dataset\yawn\260.jpg,0
4216,2600.jpg,yawn-dataset\yawn\2600.jpg,0
4217,2602.jpg,yawn-dataset\yawn\2602.jpg,0
4218,2603.jpg,yawn-dataset\yawn\2603.jpg,0
4219,2606.jpg,yawn-dataset\yawn\2606.jpg,0
4220,2607.jpg,yawn-dataset\yawn\2607.jpg,0
4221,2608.jpg,yawn-dataset\yawn\2608.jpg,0
4222,2609.jpg,yawn-dataset\yawn\2609.jpg,0
4223,261.jpg,yawn-dataset\yawn\261.jpg,0
4224,2610.jpg,yawn-dataset\yawn\2610.jpg,0
4225,2611.jpg,yawn-dataset\yawn\2611.jpg,0
4226,2612.jpg,yawn-dataset\yawn\2612.jpg,0
4227,2613.jpg,yawn-dataset\yawn\2613.jpg,0
4228,2614.jpg,yawn-dataset\yawn\2614.jpg,0
4229,2615.jpg,yawn-dataset\yawn\2615.jpg,0
4230,2616.jpg,yawn-dataset\yawn\2616.jpg,0
4231,2617.jpg,yawn-dataset\yawn\2617.jpg,0
4232,2618.jpg,yawn-dataset\yawn\2618.jpg,0
4233,2619.jpg,yawn-dataset\yawn\2619.jpg,0
4234,262.jpg,yawn-dataset\yawn\262.jpg,0
4235,2620.jpg,yawn-dataset\yawn\2620.jpg,0
4236,2621.jpg,yawn-dataset\yawn\2621.jpg,0
4237,2622.jpg,yawn-dataset\yawn\2622.jpg,0
4238,2623.jpg,yawn-dataset\yawn\2623.jpg,0
4239,2624.jpg,yawn-dataset\yawn\2624.jpg,0
4240,2625.jpg,yawn-dataset\yawn\2625.jpg,0
4241,2626.jpg,yawn-dataset\yawn\2626.jpg,0
4242,2627.jpg,yawn-dataset\yawn\2627.jpg,0
4243,2628.jpg,yawn-dataset\yawn\2628.jpg,0
4244,2629.jpg,yawn-dataset\yawn\2629.jpg,0
4245,263.jpg,yawn-dataset\yawn\263.jpg,0
4246,2630.jpg,yawn-dataset\yawn\2630.jpg,0
4247,2631.jpg,yawn-dataset\yawn\2631.jpg,0
4248,2632.jpg,yawn-dataset\yawn\2632.jpg,0
4249,2633.jpg,yawn-dataset\yawn\2633.jpg,0
4250,2634.jpg,yawn-dataset\yawn\2634.jpg,0
4251,2635.jpg,yawn-dataset\yawn\2635.jpg,0
4252,2636.jpg,yawn-dataset\yawn\2636.jpg,0
4253,2637.jpg,yawn-dataset\yawn\2637.jpg,0
4254,2638.jpg,yawn-dataset\yawn\2638.jpg,0
4255,2639.jpg,yawn-dataset\yawn\2639.jpg,0
4256,264.jpg,yawn-dataset\yawn\264.jpg,0
4257,2642.jpg,yawn-dataset\yawn\2642.jpg,0
4258,2643.jpg,yawn-dataset\yawn\2643.jpg,0
4259,2644.jpg,yawn-dataset\yawn\2644.jpg,0
4260,2645.jpg,yawn-dataset\yawn\2645.jpg,0
4261,2646.jpg,yawn-dataset\yawn\2646.jpg,0
4262,2647.jpg,yawn-dataset\yawn\2647.jpg,0
4263,2648.jpg,yawn-dataset\yawn\2648.jpg,0
4264,2649.jpg,yawn-dataset\yawn\2649.jpg,0
4265,265.jpg,yawn-dataset\yawn\265.jpg,0
4266,2650.jpg,yawn-dataset\yawn\2650.jpg,0
4267,2651.jpg,yawn-dataset\yawn\2651.jpg,0
4268,2652.jpg,yawn-dataset\yawn\2652.jpg,0
4269,2653.jpg,yawn-dataset\yawn\2653.jpg,0
4270,2654.jpg,yawn-dataset\yawn\2654.jpg,0
4271,2655.jpg,yawn-dataset\yawn\2655.jpg,0
4272,2656.jpg,yawn-dataset\yawn\2656.jpg,0
4273,2657.jpg,yawn-dataset\yawn\2657.jpg,0
4274,2658.jpg,yawn-dataset\yawn\2658.jpg,0
4275,2659.jpg,yawn-dataset\yawn\2659.jpg,0
4276,266.jpg,yawn-dataset\yawn\266.jpg,0
4277,2660.jpg,yawn-dataset\yawn\2660.jpg,0
4278,2661.jpg,yawn-dataset\yawn\2661.jpg,0
4279,2662.jpg,yawn-dataset\yawn\2662.jpg,0
4280,2663.jpg,yawn-dataset\yawn\2663.jpg,0
4281,2664.jpg,yawn-dataset\yawn\2664.jpg,0
4282,2665.jpg,yawn-dataset\yawn\2665.jpg,0
4283,2666.jpg,yawn-dataset\yawn\2666.jpg,0
4284,2667.jpg,yawn-dataset\yawn\2667.jpg,0
4285,2668.jpg,yawn-dataset\yawn\2668.jpg,0
4286,2669.jpg,yawn-dataset\yawn\2669.jpg,0
4287,267.jpg,yawn-dataset\yawn\267.jpg,0
4288,2670.jpg,yawn-dataset\yawn\2670.jpg,0
4289,2671.jpg,yawn-dataset\yawn\2671.jpg,0
4290,2672.jpg,yawn-dataset\yawn\2672.jpg,0
4291,2673.jpg,yawn-dataset\yawn\2673.jpg,0
4292,2674.jpg,yawn-dataset\yawn\2674.jpg,0
4293,2675.jpg,yawn-dataset\yawn\2675.jpg,0
4294,2676.jpg,yawn-dataset\yawn\2676.jpg,0
4295,2677.jpg,yawn-dataset\yawn\2677.jpg,0
4296,2678.jpg,yawn-dataset\yawn\2678.jpg,0
4297,2679.jpg,yawn-dataset\yawn\2679.jpg,0
4298,268.jpg,yawn-dataset\yawn\268.jpg,0
4299,2680.jpg,yawn-dataset\yawn\2680.jpg,0
4300,2681.jpg,yawn-dataset\yawn\2681.jpg,0
